time,value
1620479700.0,250.4
1620480600.0,248.8
1620481500.0,220.8
1620482400.0,222.4
1620483300.0,204.8
1620484200.0,201.6
1620485100.0,195.2
1620486000.0,187.2
1620486900.0,180.8
1620487800.0,193.6
1620488700.0,184.0
1620489600.0,191.2
1620490500.0,171.2
1620491400.0,168.0
1620492300.0,180.0
1620493200.0,168.8
1620494100.0,161.6
1620495000.0,164.8
1620495900.0,168.8
1620496800.0,176.0
1620497700.0,161.6
1620498600.0,180.0
1620499500.0,169.6
1620500400.0,174.4
1620501300.0,168.8
1620502200.0,176.8
1620503100.0,175.2
1620504000.0,180.8
1620504900.0,192.8
1620505800.0,188.0
1620506700.0,165.6
1620507600.0,145.6
1620508500.0,144.0
1620509400.0,138.4
1620510300.0,127.2
1620511200.0,119.2
1620512100.0,109.6
1620513000.0,116.8
1620513900.0,103.2
1620514800.0,102.4
1620515700.0,90.4
1620516600.0,75.2
1620517500.0,74.4
1620518400.0,72.0
1620519300.0,67.2
1620520200.0,64.0
1620521100.0,59.2
1620522000.0,59.2
1620522900.0,60.0
1620523800.0,54.4
1620524700.0,52.8
1620525600.0,52.8
1620526500.0,52.8
1620527400.0,54.4
1620528300.0,54.4
1620529200.0,55.2
1620530100.0,54.4
1620531000.0,56.0
1620531900.0,54.4
1620532800.0,53.6
1620533700.0,54.4
1620534600.0,54.4
1620535500.0,60.0
1620536400.0,64.0
1620537300.0,71.2
1620538200.0,80.8
1620539100.0,96.0
1620540000.0,97.6
1620540900.0,121.6
1620541800.0,140.0
1620542700.0,151.2
1620543600.0,168.0
1620544500.0,199.2
1620545400.0,220.8
1620546300.0,234.4
1620547200.0,243.2
1620548100.0,267.2
1620549000.0,285.6
1620549900.0,284.80002
1620550800.0,279.2
1620551700.0,260.8
1620552600.0,270.4
1620553500.0,278.4
1620554400.0,260.0
1620555300.0,236.8
1620556200.0,232.0
1620557100.0,224.0
1620558000.0,248.0
1620558900.0,225.6
1620559800.0,224.0
1620560700.0,205.6
1620561600.0,192.0
1620562500.0,208.8
1620563400.0,196.8
1620564300.0,210.4
1620565200.0,217.6
1620566100.0,207.2
1620567000.0,203.2
1620567900.0,180.0
1620568800.0,188.0
1620569700.0,172.0
1620570600.0,169.6
1620571500.0,168.8
1620572400.0,152.8
1620573300.0,155.2
1620574200.0,157.6
1620575100.0,160.0
1620576000.0,171.2
1620576900.0,161.6
1620577800.0,180.0
1620578700.0,180.0
1620579600.0,168.0
1620580500.0,160.0
1620581400.0,168.8
1620582300.0,179.2
1620583200.0,193.6
1620584100.0,192.8
1620585000.0,193.6
1620585900.0,202.4
1620586800.0,190.4
1620587700.0,183.2
1620588600.0,198.4
1620589500.0,199.2
1620590400.0,206.4
1620591300.0,204.8
1620592200.0,190.4
