,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10,0.054268524050712585,0.02975502237677574,0.016292253509163857,0.011067931540310383,0.00855289213359356,0.007665304001420736,0.0072333840653300285,0.006882824469357729,0.006550972815603018,0.006387889850884676,0.00622165622189641,0.0060254051350057125,0.005837205331772566,0.005792967043817043,0.005604351870715618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0499141588807106,0.0359388142824173,0.021975213661789894,0.01126717496663332,0.009030912071466446,0.008159123361110687,0.007319750729948282,0.007016440387815237,0.006920825690031052,0.006557005923241377,0.006579095497727394,0.006370001472532749,0.006129348650574684,0.005963418632745743,0.005873280111700296,0.005879971198737621,0.005833808798342943,0.005682916380465031,0.005636387038975954,0.005526917055249214,0.005513973068445921,0.005468257702887058,0.005403489805757999,0.005304356105625629,0.005221216939389706,0.005186526104807854,0.0051888651214540005,0.005032755900174379,0.005006713327020407,0.005009005777537823,0.0049475072883069515,0.0049039083532989025,0.004795013461261988,0.004714684095233679,0.00468830019235611,0.004663372412323952,0.00466230558231473,0.004604929126799107,0.004538239911198616,0.004591853823512793,0.004580378998070955,0.0044866446405649185,0.004485946148633957,0.004458325449377298,0.00439306627959013,0.004391713533550501,0.004362159408628941,0.004317471291869879,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.04219726473093033,0.019565364345908165,0.011580822989344597,0.009071018546819687,0.008168558590114117,0.007499162573367357,0.007189909927546978,0.00689380057156086,0.006706928834319115,0.00636043306440115,0.00623303884640336,0.00601459015160799,0.005930193699896336,0.005850564688444138,0.005756398197263479,0.005612004082649946,0.005481537897139788,0.0055631292052567005,0.005479840096086264,0.005246330983936787,0.005254298448562622,0.005110241938382387,0.005094671621918678,0.004956833086907864,0.00493458891287446,0.004941666964441538,0.004783021751791239,0.004678390454500914,0.0047516427002847195,0.004678815603256226,0.0046568699181079865,0.004507299046963453,0.004583125002682209,0.004381625447422266,0.004485154524445534,0.004357060417532921,0.00427637854591012,0.004355336539447308,0.004236764740198851,0.004323762841522694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.05279270559549332,0.032877836376428604,0.018000029027462006,0.011342443525791168,0.008380446583032608,0.007830810733139515,0.007315899711102247,0.006869804114103317,0.006700633093714714,0.006448901724070311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.04667256027460098,0.02030465565621853,0.012629651464521885,0.009183106943964958,0.007654807064682245,0.007025479804724455,0.006964259780943394,0.00655036186799407,0.006348382215946913,0.00595325231552124,0.005876944866031408,0.005507125984877348,0.005484235938638449,0.005171476397663355,0.005004213657230139,0.004949791356921196,0.00485249375924468,0.004870768170803785,0.0048354268074035645,0.004722592420876026,0.004668448120355606,0.004581447225064039,0.004533815197646618,0.004529399797320366,0.004580891691148281,0.004484366625547409,0.004364058841019869,0.004333070479333401,0.004343300126492977,0.004302298650145531,0.004249441437423229,0.004204106517136097,0.00419406034052372,0.004167226608842611,0.004087469074875116,0.004089461173862219,0.0040623196400702,0.0041054608300328255,0.004044307861477137,0.004011203069239855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.04790975898504257,0.018273374065756798,0.011091857217252254,0.008779508993029594,0.007555260322988033,0.0072697969153523445,0.0067759426310658455,0.006699850782752037,0.00649561220780015,0.006314871367067099,0.0059335860423743725,0.005915507674217224,0.005803768523037434,0.005627453792840242,0.005447953008115292,0.005289612803608179,0.00513076176866889,0.005106833763420582,0.005058289039880037,0.004924731329083443,0.0048386408016085625,0.004860168322920799,0.004816741682589054,0.004748899955302477,0.004617888014763594,0.00457582576200366,0.004564814735203981,0.004399452358484268,0.004368482157588005,0.004364283289760351,0.004302468616515398,0.004251482430845499,0.00425471318885684,0.0041618081741034985,0.004106061067432165,0.004204862285405397,0.00409633619710803,0.004127604886889458,0.00405387207865715,0.004008897580206394,0.003950811456888914,0.004007676150649786,0.0040058777667582035,0.00393624696880579,0.003932409454137087,0.0038540426176041365,0.0037865417543798685,0.0038041952066123486,0.003802100196480751,0.0037030400708317757,0.003797815414145589,0.0036346502602100372,0.0036669750697910786,0.003621126292273402,0.003616656642407179,0.0036542806774377823,0.0036127117928117514,0.0035476665943861008,0.0035815658047795296,0.003554639173671603,0.0034850614611059427,0.0034296009689569473,0.0034506393130868673,0.0034753240179270506,0.0034411423839628696,0.003411275567486882,0.0033471554052084684,0.003366233082488179,0.0033872423227876425,0.0033072535879909992,0.00332884443923831,0.003348661120980978,0.0033306912519037724,0.003286310937255621
16,0.04901064932346344,0.020520908758044243,0.011684988625347614,0.009604260325431824,0.008586756885051727,0.007790328934788704,0.007490313611924648,0.006819586269557476,0.00666393805295229,0.0061819409020245075,0.006135258357971907,0.006023745518177748,0.005857239477336407,0.005726314149796963,0.0055233086459338665,0.005642174277454615,0.005406659096479416,0.005448100157082081,0.005349090788513422,0.005148523021489382,0.005078006535768509,0.005107163917273283,0.005039726383984089,0.004911100957542658,0.0049048676155507565,0.004946105182170868,0.004740924574434757,0.004799256566911936,0.004636796656996012,0.004617862869054079,0.004621796775609255,0.004646850284188986,0.004421587567776442,0.004422008525580168,0.00439175870269537,0.00433244276791811,0.004307533614337444,0.004292017314583063,0.00421463418751955,0.004233861807733774,0.00412951922044158,0.004082939121872187,0.004063678439706564,0.004008215386420488,0.004026114009320736,0.004002238158136606,0.003981989808380604,0.003920409362763166,0.00391584075987339,0.0038561271503567696,0.003891722531989217,0.0038156553637236357,0.003785438369959593,0.0037065912038087845,0.00375860882923007,0.003697317326441407,0.003687746124342084,,,,,,,,,,,,,,,,,
17,0.05164267122745514,0.035995326936244965,0.019205177202820778,0.010181218385696411,0.008222583681344986,0.007342425175011158,0.006707942578941584,0.006557939574122429,0.0063347709365189075,0.006273387465626001,0.006082511506974697,0.006028416100889444,0.005858175456523895,0.005714124068617821,0.005583970807492733,0.005521059036254883,0.005399889778345823,0.005312829278409481,0.00525678088888526,0.0051273321732878685,0.005071938969194889,0.005014238879084587,0.004993957933038473,0.004849647171795368,0.004895467311143875,0.004770500119775534,0.004630697425454855,0.00462667690590024,0.0046543520875275135,0.0045792837627232075,0.004505028482526541,0.004545840434730053,0.0044680070132017136,0.00442824512720108,0.00433612335473299,0.004316807258874178,0.004348153248429298,0.004277761094272137,0.004214770160615444,0.004238024819642305,0.004176793619990349,0.004114026203751564,0.0040854173712432384,0.0041128285229206085,0.004036216996610165,0.004076707176864147,0.003940294496715069,0.004002911038696766,0.003970396239310503,0.0039789373986423016,0.003951380494982004,0.003826896892860532,0.003867357037961483,0.003873144742101431,0.0038443543016910553,0.0037582183722406626,,,,,,,,,,,,,,,,,,
18,0.0511724017560482,0.035713814198970795,0.023889388889074326,0.013330942951142788,0.009900915436446667,0.008697976358234882,0.007986200973391533,0.007552637718617916,0.007012704387307167,0.0066725118085742,0.006647989619523287,0.006363886874169111,0.0062812017276883125,0.006116052158176899,0.005937876179814339,0.0058011505752801895,0.0057249246165156364,0.005680048372596502,0.005655521061271429,0.005529130343347788,0.005486979149281979,0.005399663932621479,0.005324976053088903,0.005204448942095041,0.005192865151911974,0.005089051090180874,0.0050455075688660145,0.005053976085036993,0.004952151328325272,0.004774763714522123,0.004835793282836676,0.004688273184001446,0.004664651583880186,0.00453410018235445,0.0044334144331514835,0.004442354664206505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.05048190802335739,0.03394288197159767,0.02295641228556633,0.012288041412830353,0.009147176519036293,0.008060474880039692,0.007429143413901329,0.006928584538400173,0.006751087959855795,0.006426879670470953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.045217253267765045,0.017645159736275673,0.010135690681636333,0.008519608527421951,0.007726805750280619,0.0073118689469993114,0.006864846218377352,0.006536918692290783,0.006513694301247597,0.006148939486593008,0.006020877975970507,0.006049104034900665,0.005864640232175589,0.005582378711551428,0.005549258552491665,0.0053823599591851234,0.0051966155879199505,0.00524132139980793,0.0051139830611646175,0.0049921805039048195,0.004907310474663973,0.004725485574454069,0.004720574710518122,0.0045970166102051735,0.004579484462738037,0.0044892835430800915,0.004440466873347759,0.004396403208374977,0.004233178216964006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.05648759752511978,0.03771495446562767,0.036763809621334076,0.02338060922920704,0.011925996281206608,0.008030838333070278,0.0073238760232925415,0.0069164251908659935,0.006837090011686087,0.006788414437323809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.04702146351337433,0.03849025443196297,0.037903834134340286,0.0372219979763031,0.03602675348520279,0.018974868580698967,0.009623649530112743,0.008632676675915718,0.007564966566860676,0.007416347973048687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.05164431780576706,0.01999184675514698,0.011211642064154148,0.008947807364165783,0.007903657853603363,0.007622066885232925,0.0073312437161803246,0.007286548614501953,0.006973626092076302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.051364339888095856,0.024332096800208092,0.013229373842477798,0.008883114904165268,0.008176890201866627,0.0074785323813557625,0.007020600605756044,0.006837853230535984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.058543507009744644,0.039414502680301666,0.02378588542342186,0.01151014119386673,0.008435473777353764,0.007771444972604513,0.0072235846891999245,0.006932905875146389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.05929555371403694,0.023544320836663246,0.01128403376787901,0.009089290164411068,0.008232704363763332,0.007781150285154581,0.007477960549294949,0.007126522250473499,0.006948276422917843,0.00669633224606514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.04847393184900284,0.023852825164794922,0.0121039729565382,0.009142976254224777,0.008139333687722683,0.007541080471128225,0.0071190353482961655,0.006991751026362181,0.006466249004006386,0.006453543435782194,0.006152510643005371,0.0060809007845819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.04798740893602371,0.021845564246177673,0.010376367717981339,0.008978884667158127,0.008500914089381695,0.007891636341810226,0.007317868992686272,0.00698816915974021,0.006564689800143242,0.006323313806205988,0.006127818487584591,0.005895559210330248,0.005726641975343227,0.005601235665380955,0.005551822483539581,0.005366315599530935,0.005241367965936661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.05915917828679085,0.038969509303569794,0.03820304200053215,0.03720460087060928,0.025995081290602684,0.015380042605102062,0.012912509962916374,0.009899776428937912,0.007713965605944395,0.007059201132506132,0.006908989045768976,0.006622080225497484,0.00628583412617445,0.006462113931775093,0.006119130179286003,0.006284406874328852,0.006060250103473663,0.006010335870087147,0.005925584118813276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.05294383689761162,0.039892103523015976,0.03843732550740242,0.034395456314086914,0.01403963752090931,0.008735807612538338,0.007171974517405033,0.006669210270047188,0.006253594532608986,0.0060340641066432,0.005779862403869629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.061627984046936035,0.03292802348732948,0.01763199083507061,0.010228249244391918,0.008943116292357445,0.008088715374469757,0.007396104279905558,0.007076868321746588,0.006724310573190451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.05806003510951996,0.030246438458561897,0.014723530039191246,0.009670271538197994,0.008692551404237747,0.008053778670728207,0.0075065759010612965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.06043875589966774,0.03362211585044861,0.015205353498458862,0.009900609031319618,0.008502084761857986,0.008214580826461315,0.007391565479338169,0.007021933328360319,0.006670551840215921,0.006436941213905811,0.006399963051080704,0.0063247717916965485,0.005958162248134613,0.00605592830106616,0.005865229293704033,0.005732179619371891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.04894738644361496,0.034297533333301544,0.026386437937617302,0.014032341539859772,0.0097443712875247,0.008107843808829784,0.0072721014730632305,0.0067544179037213326,0.006574453320354223,0.006321956403553486,0.00605011684820056,0.006257182452827692,0.005805240012705326,0.005939300637692213,0.0058840736746788025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.06863804161548615,0.039615124464035034,0.03583115339279175,0.0168842114508152,0.012079697102308273,0.008744539692997932,0.00794631615281105,0.007523690350353718,0.007248235400766134,0.006840541027486324,0.0067343395203351974,0.0063324556685984135,0.006214025430381298,0.006353411823511124,0.0061052762903273106,0.0057798405177891254,0.005916837137192488,0.005817641969770193,0.005860801320523024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.06396619975566864,0.03257376700639725,0.021357936784625053,0.012567793019115925,0.009635603055357933,0.00852051842957735,0.008099038153886795,0.007541321218013763,0.006812497042119503,0.006488090846687555,0.006308675277978182,0.00617834972217679,0.005890396889299154,0.005655354354530573,0.005606566555798054,0.005534979980438948,0.005263740662485361,0.005174686666578054,0.0050943647511303425,0.004964208696037531,0.004969892557710409,0.004780410323292017,0.004692861344665289,0.004778922535479069,0.004585562739521265,0.004489170853048563,0.0044513847678899765,0.004376566037535667,0.004275784362107515,0.004188083112239838,0.004203279037028551,0.0040395427495241165,0.004027192946523428,0.004008392803370953,0.0039869556203484535,0.0039051214698702097,0.0038577362429350615,0.0039258841425180435,0.0037729700561612844,0.003629540791735053,0.0036424866411834955,0.0036229053512215614,0.0037566935643553734,0.0036771325394511223,0.003620574716478586,0.0035743529442697763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.06343907862901688,0.03800337016582489,0.028379661962389946,0.012982068583369255,0.008194992318749428,0.007827217690646648,0.006908542476594448,0.0067513990215957165,0.006612353026866913,0.006246549542993307,0.0062158540822565556,0.0059734247624874115,0.005825416184961796,0.00574773782864213,0.005585028324276209,0.0054053389467298985,0.005400451365858316,0.005408812314271927,0.0052835457026958466,0.005294409114867449,0.005263805855065584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.06504860520362854,0.03936532139778137,0.03877023980021477,0.03819195181131363,0.03760018199682236,0.03507348895072937,0.02015826664865017,0.012482665479183197,0.009312245063483715,0.008912799879908562,0.00799996592104435,0.007756446022540331,0.0074794236570596695,0.0071025812067091465,0.006774434354156256,0.006685618776828051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.06485682725906372,0.036870092153549194,0.024777205660939217,0.015708938241004944,0.013540900312364101,0.018709005787968636,0.00866403803229332,0.008029931224882603,0.007661585230380297,0.007030357141047716,0.006556984037160873,0.00638212263584137,0.005937906913459301,0.005783544387668371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0651639848947525,0.039459556341171265,0.038807932287454605,0.03684108704328537,0.02501545287668705,0.011517631821334362,0.00981363095343113,0.006860916502773762,0.006671121343970299,0.00624313997104764,0.00614634295925498,0.006194340996444225,0.006051060277968645,0.005803437437862158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.06500393897294998,0.03830215707421303,0.032324083149433136,0.015156974084675312,0.01002658810466528,0.009141435846686363,0.008297438733279705,0.007702636532485485,0.007244626525789499,0.006793193984776735,0.006747335661202669,0.0066459765657782555,0.0067108129151165485,0.006377203855663538,0.006508702412247658,0.006260931026190519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.06384702026844025,0.036765631288290024,0.02512233890593052,0.015535111539065838,0.011384882964193821,0.009281466715037823,0.008711153641343117,0.008024340495467186,0.007520567625761032,0.007261567283421755,0.007212991360574961,0.006604579742997885,0.006576253101229668,0.006363098043948412,0.006167195737361908,0.0062945811077952385,0.00610321993008256,0.005910868756473064,0.005922260228544474,0.00595620134845376,0.005658136215060949,0.005730004981160164,0.00563024403527379,0.005469901487231255,0.005464924965053797,0.005406172014772892,0.005301486700773239,0.005316368769854307,0.005253056529909372,0.005101670511066914,0.005005470477044582,0.004989358596503735,0.004909405019134283,0.004768064245581627,0.004860203247517347,0.004637714475393295,0.004618356935679913,0.004525266587734222,0.004508685786277056,0.004504214506596327,0.0043126922100782394,0.004282687790691853,0.004252797458320856,0.004225526936352253,0.00407054740935564,0.004026299342513084,0.0040215179324150085,0.0040155379101634026,0.003982570022344589,0.0040674670599401,0.003937677945941687,0.0038056622724980116,0.0038135438226163387,0.003929386846721172,0.00380111881531775,0.003736380022019148,0.0037505049258470535,0.0036773940082639456,0.0036992093082517385,0.0036986356135457754,0.0036635766737163067,,,,,,,,,,,,,
43,0.060212600976228714,0.03673867508769035,0.02377656288444996,0.012089905329048634,0.00983915850520134,0.008449194021522999,0.00776013545691967,0.007154505234211683,0.006846921984106302,0.006404566112905741,0.0063644396141171455,0.006020981818437576,0.006037172395735979,0.006065137218683958,0.00580698624253273,0.005744403228163719,0.0056654117070138454,0.005457916297018528,0.0054814438335597515,0.005604026839137077,0.005345906596630812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.05383666977286339,0.027866391465067863,0.018953220918774605,0.012778443284332752,0.010184464044868946,0.008406640961766243,0.007337470538914204,0.006875551771372557,0.006521319970488548,0.00634352583438158,0.006017670966684818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.06467915326356888,0.038134533911943436,0.028875891119241714,0.01624627225100994,0.01038084365427494,0.008369769901037216,0.007699733600020409,0.007313725538551807,0.006814130581915379,0.006438087671995163,0.0062980810180306435,0.0060707759112119675,0.006015575956553221,0.0058473339304327965,0.005671340972185135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.06148754060268402,0.040844209492206573,0.03970131650567055,0.03868429362773895,0.03356923907995224,0.0185136329382658,0.010051910765469074,0.009026697836816311,0.007394264452159405,0.006934609264135361,0.006431493442505598,0.006290094461292028,0.006109787616878748,0.005790224764496088,0.005654104053974152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.0682869404554367,0.04190054535865784,0.03975657746195793,0.03713357821106911,0.027471313253045082,0.020418299362063408,0.017705228179693222,0.01397895347326994,0.011542237363755703,0.009496573358774185,0.008420689962804317,0.007316515315324068,0.006938864476978779,0.006599116139113903,0.00664576655253768,0.0065466612577438354,0.006270545534789562,0.0062929242849349976,0.006429124157875776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.06637267023324966,0.03477620333433151,0.028018269687891006,0.016540944576263428,0.010974631644785404,0.008907588198781013,0.007894000969827175,0.007569793611764908,0.00703815184533596,0.006589849479496479,0.006309675518423319,0.005699032451957464,0.005807803478091955,0.005360100883990526,0.0052398620173335075,0.005100587382912636,0.0050965165719389915,0.004909186158329248,0.004997574258595705,0.005024380050599575,0.004637837875634432,0.00465621380135417,0.004652178846299648,0.004464074969291687,0.004321231972426176,0.004331354517489672,0.0042515345849096775,0.004180053249001503,0.004062016494572163,0.004117955453693867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.05911550298333168,0.027348395437002182,0.018002189695835114,0.0099977171048522,0.007704516872763634,0.00681935204192996,0.006202778313308954,0.005646370816975832,0.005482083186507225,0.005227554589509964,0.005038172006607056,0.004805020056664944,0.004651346243917942,0.004468398168683052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.06386874616146088,0.030000396072864532,0.01937778666615486,0.011362391524016857,0.00847877748310566,0.007760677952319384,0.007411490194499493,0.006980231497436762,0.00630129175260663,0.006119139026850462,0.005991764832288027,0.005840590223670006,0.005555995274335146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
