Values
35.779777777777774
15.3754
27.9589
10.66905
-15.185
13.525299999999998
47.267
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
54.41277777777778
23.645100000000003
38.9913
29.7088
17.2889
44.12755
23.769666666666662
3.310999999999999
24.919
44.3366
17.11465
27.26235
27.38865
23.1537
13.801849999999998
31.3264
25.8056
28.32075
33.7914
17.38235
-2.5661
5.00445
3.620400000000001
9.67335
13.09
5.386950000000001
25.01505
15.96095
20.0856
12.95345
15.55925
19.18645
19.591900000000003
17.948249999999998
13.3495
15.442150000000002
16.302950000000003
22.28165
-0.43605
13.785050000000002
17.849449999999997
14.36005
20.09935
12.2585
17.824350000000003
16.0429
37.5641
8.767
33.7048
22.22335
13.7807
36.28885
5.29935
27.704500000000003
18.79085
23.5934
19.63645
16.09885
23.82905
29.8269
37.6744
27.62605
26.5562
29.5237
21.66705
24.32695
28.2137
34.02465
28.6162
29.0643
27.72985
23.5607
22.119300000000003
-4.513450000000001
25.4929
18.94605
-18.70705
12.29225
17.403399999999998
30.3733
5.049350000000001
27.85605
7.70005
46.2847
26.795800000000003
21.0831
30.266250000000003
24.61265
24.62185
12.1932
40.99965
28.08625
29.728050000000003
24.79465
23.2547
18.02635
9.42405
26.27105
19.68475
21.16565
10.0054
22.95155
19.74205
13.51
18.91555
10.60115
14.3647
17.7292
14.0737
30.18035
16.2534
14.4477
19.2213
17.79415
13.768350000000002
20.89685
15.78785
15.72465
40.1891
14.00215
18.96085
6.16645
30.46805
26.2295
24.0866
30.1287
29.08805
25.55725
34.69575
53.19905
-2.28805
34.904
12.84285
28.95895
25.1488
41.721250000000005
19.43125
22.06695
16.38265
24.8702
8.45745
21.4984
32.16755
12.0018
31.1915
32.62435
31.08705
-49.1094
29.38425
25.32785
16.87175
23.28075
20.048
24.5732
28.60365
22.51995
27.76185
26.4104
5.327599999999999
25.82865
22.5663
32.882549999999995
24.75205
28.06445
22.3558
43.04415
26.44715
18.9937
23.29465
22.2819
27.4854
19.1021
19.7442
20.62895
16.044249999999998
14.0237
21.77135
24.2913
15.22425
22.0922
15.13985
11.47755
14.259800000000002
19.2771
13.92425
14.8258
15.2317
9.713
17.31325
26.5098
29.3565
19.2257
25.42445
18.13245
12.6876
20.4561
-14.000449999999995
-10.3904
34.53015
12.2303
27.7565
36.959
20.03355
24.4224
62.88915
25.8471
49.047250000000005
22.043
39.9974
27.011000000000003
35.111149999999995
21.2159
24.7418
20.86775
25.64385
-10.2861
28.2446
