Time,Values
2022-07-19 23:00:00,9158.26002631579
2022-07-19 23:30:00,6823.863418181819
2022-07-20 00:00:00,6341.703616071429
2022-07-20 00:30:00,5712.425544642857
2022-07-20 01:00:00,4991.738362068966
2022-07-20 01:30:00,4701.27103559322
2022-07-20 02:00:00,7035.456461538461
2022-07-20 02:30:00,6658.371842592593
2022-07-20 03:00:00,6376.131945652173
2022-07-20 03:30:00,5909.001452830188
2022-07-20 04:00:00,5818.309221153846
2022-07-20 04:30:00,6032.686663793103
2022-07-20 05:00:00,5585.84751724138
2022-07-20 05:30:00,4951.508439655173
2022-07-20 06:00:00,6542.397631578947
2022-07-20 06:30:00,7333.9340288461535
2022-07-20 07:00:00,9583.333075
2022-07-20 07:30:00,10113.523864406781
2022-07-20 08:00:00,10237.607551724139
2022-07-20 08:30:00,10957.053824561403
2022-07-20 09:00:00,11795.021033898305
2022-07-20 09:30:00,11742.815689655174
2022-07-20 10:00:00,10516.826557692308
2022-07-20 10:30:00,10666.840033333334
2022-07-20 11:00:00,10884.319912280702
2022-07-20 11:30:00,10286.81727586207
2022-07-20 12:00:00,9985.272879310345
2022-07-20 12:30:00,10840.64296491228
2022-07-20 13:00:00,11207.196745454545
2022-07-20 13:30:00,11041.313237288135
2022-07-20 14:00:00,11222.70075862069
2022-07-20 14:30:00,11558.369137931035
2022-07-20 15:00:00,10521.780127272727
2022-07-20 15:30:00,9795.43801724138
2022-07-20 16:00:00,9345.942701754388
2022-07-20 16:30:00,10749.069839285714
2022-07-20 17:00:00,9894.919333333333
2022-07-20 17:30:00,10288.194087719297
2022-07-20 18:00:00,10947.210101694915
2022-07-20 18:30:00,11532.32744827586
2022-07-20 19:00:00,12082.627288135593
2022-07-20 19:30:00,11538.61325862069
2022-07-20 20:00:00,10373.354964912282
2022-07-20 20:30:00,9888.446727272729
2022-07-20 21:00:00,10422.726727272728
2022-07-20 21:30:00,10286.366859649122
2022-07-20 22:00:00,11143.008322033898
2022-07-20 22:30:00,9920.138526315788
2022-07-20 23:00:00,8887.326216666666
2022-07-20 23:30:00,7210.891736842106
2022-07-21 00:00:00,6864.004490740741
2022-07-21 00:30:00,5757.3863
2022-07-21 01:00:00,4982.040172413794
2022-07-21 01:30:00,4903.325987719299
2022-07-21 02:00:00,6731.176596491228
2022-07-21 02:30:00,5686.169829787234
2022-07-21 03:00:00,5989.58325
2022-07-21 03:30:00,6188.632086956522
2022-07-21 04:00:00,6395.4079183673475
2022-07-21 04:30:00,5856.674157407408
2022-07-21 05:00:00,5449.5055
2022-07-21 05:30:00,5036.184043859649
2022-07-21 06:00:00,5986.049008928572
2022-07-21 06:30:00,7829.625542372882
2022-07-21 07:00:00,8566.964178571428
2022-07-21 07:30:00,10524.999733333334
2022-07-21 08:00:00,11339.61881034483
2022-07-21 08:30:00,11356.500913793103
2022-07-21 09:00:00,12088.100559322032
2022-07-21 09:30:00,12595.869118644068
2022-07-21 10:00:00,11328.033263157897
2022-07-21 10:30:00,11151.306118644068
2022-07-21 11:00:00,11414.473842105263
2022-07-21 11:30:00,10508.650813559323
2022-07-21 12:00:00,10964.259913793103
2022-07-21 12:30:00,10593.043440677966
2022-07-21 13:00:00,11433.90796551724
2022-07-21 13:30:00,10812.499684210525
