#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T12:30:00Z,224.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T13:00:00Z,230.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T13:30:00Z,239.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T14:00:00Z,231.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T14:30:00Z,214.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T15:00:00Z,209.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T15:30:00Z,206.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T16:00:00Z,198.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T16:30:00Z,192.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T17:00:00Z,193.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T17:30:00Z,195.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T18:00:00Z,206.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T18:30:00Z,222,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T19:00:00Z,218.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T19:30:00Z,224.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T20:00:00Z,242.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T20:30:00Z,234.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T21:00:00Z,193.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T21:30:00Z,176,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T22:00:00Z,153.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T22:30:00Z,149.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T23:00:00Z,124.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-24T23:30:00Z,99.2,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T00:00:00Z,83.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T00:30:00Z,85.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T01:00:00Z,71.6,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T01:30:00Z,64.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T02:00:00Z,62,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T02:30:00Z,60.4,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T03:00:00Z,60,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T03:30:00Z,58.8,value,mercado_flow
,,0,2022-10-23T14:05:20.7504468Z,2022-11-22T14:05:20.7504468Z,2022-10-25T04:00:00Z,59.2,value,mercado_flow
