time,value
1588284000.0,11.0
1588285800.0,9.2
1588287600.0,11.0
1588289400.0,6.8
1588291200.0,8.8
1588293000.0,6.4
1588294800.0,8.4
1588296600.0,7.8
1588298400.0,2.6
1588300200.0,4.8
1588302000.0,2.0
1588303800.0,5.6
1588305600.0,2.6
1588307400.0,10.8
1588309200.0,7.6
1588311000.0,7.6
1588312800.0,8.8
1588314600.0,9.0
1588316400.0,12.0
1588318200.0,15.2
1588320000.0,22.4
1588321800.0,23.2
1588323600.0,26.6
1588325400.0,29.6
1588327200.0,25.6
1588329000.0,27.6
1588330800.0,22.8
1588332600.0,20.4
1588334400.0,26.0
1588336200.0,23.6
1588338000.0,26.6
1588339800.0,21.4
1588341600.0,23.8
1588343400.0,15.4
1588345200.0,15.4
1588347000.0,13.0
1588348800.0,12.0
1588350600.0,15.6
1588352400.0,15.4
1588354200.0,14.6
1588356000.0,17.0
1588357800.0,14.0
1588359600.0,18.6
1588361400.0,15.4
1588363200.0,15.2
1588365000.0,16.0
1588366800.0,11.4
1588368600.0,12.2
1588370400.0,8.0
1588372200.0,10.8
1588374000.0,6.8
1588375800.0,8.0
1588377600.0,4.2
1588379400.0,7.2
1588381200.0,3.0
1588383000.0,5.6
1588384800.0,2.2
1588386600.0,5.4
1588388400.0,2.0
1588390200.0,1.8
1588392000.0,4.8
1588393800.0,6.0
1588395600.0,8.8
1588397400.0,7.0
1588399200.0,11.0
1588401000.0,11.0
1588402800.0,14.6
1588404600.0,20.0
1588406400.0,21.4
1588408200.0,25.0
1588410000.0,28.6
1588411800.0,26.8
1588413600.0,26.0
1588415400.0,30.0
1588417200.0,22.6
1588419000.0,24.4
1588420800.0,26.6
1588422600.0,24.0
1588424400.0,24.8
1588426200.0,24.4
1588428000.0,22.6
1588429800.0,16.2
1588431600.0,16.6
1588433400.0,13.0
1588435200.0,14.4
1588437000.0,16.2
1588438800.0,15.4
1588440600.0,19.2
1588442400.0,18.2
1588444200.0,15.8
1588446000.0,18.8
1588447800.0,15.0
1588449600.0,21.6
1588451400.0,16.0
1588453200.0,15.8
1588455000.0,10.8
1588456800.0,10.6
1588458600.0,14.4
1588460400.0,11.2
1588462200.0,7.4
1588464000.0,10.2
1588465800.0,6.2
1588467600.0,4.8
1588469400.0,6.0
1588471200.0,5.8
1588473000.0,2.8
1588474800.0,2.4
1588476600.0,5.4
1588478400.0,2.6
1588480200.0,7.0
1588482000.0,9.2
1588483800.0,8.0
1588485600.0,8.4
1588487400.0,12.4
1588489200.0,14.6
1588491000.0,17.2
1588492800.0,19.6
1588494600.0,27.0
1588496400.0,23.6
1588498200.0,26.4
1588500000.0,26.4
1588501800.0,24.2
1588503600.0,26.0
1588505400.0,28.8
1588507200.0,24.2
1588509000.0,24.8
1588510800.0,21.8
1588512600.0,21.0
1588514400.0,16.8
1588516200.0,16.8
1588518000.0,13.6
1588519800.0,11.4
1588521600.0,15.4
1588523400.0,14.2
1588525200.0,14.2
1588527000.0,18.0
1588528800.0,15.0
1588530600.0,18.8
1588532400.0,14.0
1588534200.0,19.0
1588536000.0,23.6
1588537800.0,17.6
1588539600.0,15.8
1588541400.0,11.8
1588543200.0,12.8
1588545000.0,11.0
1588546800.0,9.2
1588548600.0,10.6
1588550400.0,6.4
1588552200.0,6.0
1588554000.0,3.0
1588555800.0,5.6
1588557600.0,2.4
1588559400.0,5.6
1588561200.0,2.6
1588563000.0,5.8
1588564800.0,3.0
1588566600.0,13.2
1588568400.0,10.6
1588570200.0,9.0
1588572000.0,13.4
1588573800.0,17.4
1588575600.0,17.2
1588577400.0,19.8
1588579200.0,23.0
1588581000.0,26.0
1588582800.0,25.4
1588584600.0,21.4
1588586400.0,23.8
1588588200.0,25.6
1588590000.0,22.0
1588591800.0,23.2
1588593600.0,20.8
1588595400.0,23.6
1588597200.0,20.8
1588599000.0,23.0
1588600800.0,18.8
1588602600.0,18.8
1588604400.0,14.8
1588606200.0,16.0
1588608000.0,13.4
1588609800.0,17.4
1588611600.0,13.6
1588613400.0,15.4
1588615200.0,17.4
1588617000.0,16.0
1588618800.0,18.8
1588620600.0,22.4
1588622400.0,21.2
1588624200.0,20.6
1588626000.0,13.6
1588627800.0,15.2
